job_id,company_name,title,normalized_title,category,description,requirement_summary,work_type,employment_type,experience_level,province,city,salary_min,salary_max,salary_currency,salary_display,skills_top_10_names,requirements_concat,language_signal,source_posted_at,status,fit_input_quality_score,fit_input_has_requirements,fit_input_has_skills,skills_count_total,description_length_chars,req_len,_is_tech_cat,_is_tech_title,_is_tech_skills,is_tech,tech_signal_source,has_salary_info,skills_clean,is_train_ready
c69f6634-64af-4ed4-9358-352715b4b0f2,Skandasoft Solutions,Pre-Sales Cybersecurity Engineer,Pre-Sales Cybersecurity Engineer,IT & Software,"The Pre-Sales Cybersecurity Engineer role at Skandasoft Solutions in Cempaka Putih, Jakarta Pusat, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: minimum 3 years of experience Maximum 5 years of experience",minimum 3 years of experience Maximum 5 years of experience,ONSITE,FULL_TIME,JUNIOR,DKI Jakarta,Jakarta Pusat,14000000.0,16000000.0,IDR,"IDR 14,000,000 - 16,000,000 / month",Information Security | Certified Information Security Manager (CISM) | Network Security | Cybersecurity,minimum 3 years of experience || Maximum 5 years of experience,EN,2026-05-13 01:26:05.009000+00:00,ACTIVE,100,1,1,4,285,85,True,True,False,True,category|title,1,"Information Security, Certified Information Security Manager (CISM), Network Security, Cybersecurity",1
c64b7540-b4c6-408b-80f4-e1051613fae0,Toko Cat WAWAWA,IT Support Staff - Bali,IT Support Staff,Technology,"Memberikan support secara penuh kepada karyawan terkait troubleshoot komputer, jaringan, operating system, dan printer di Warna Abadi area Bali","Troubleshoot komputer, jaringan, operating system, and printer.",ONSITE,FULL_TIME,ENTRY_LEVEL,Nasional,Bali,3500000.0,4000000.0,IDR,"IDR 3,500,000 - 4,000,000 / month",Computer Software | Computer Hardware | Troubleshooting | Operating System | Printer | Computer Networking,"Troubleshoot komputer, jaringan, operating system, and printer",MIXED,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,6,150,70,False,True,False,True,title,1,"Computer Software, Computer Hardware, Troubleshooting, Operating System, Printer, Computer Networking",1
c6477a43-067d-41ac-8676-80ee0e061760,TOG Indonesia,Backend Developer (Java Springboot),Backend Developer,IT & Software,"TOGI is Indonesia's leading HR and IT company that is founded on the basis of kindship. Set up in 2012, we facilitate job seekers and firms in mutual partnerships to successfully strive in today's digital economic era. We focus to fulfill the needs in the technology and information sector: Executive Search, IT Managed Service, and People Development. For more than 9 years, we provide the best services to win and retain trusts as our core principle.","Bachelor’s degree in Computer Science, Software Engineering, or related field 3+ years of experience as a Backend Developer using Springboot Strong proficiency in Springboot, with experience in building RESTful APIs or microservices Experience with database systems (PostgreSQL/MySQL/NoSQL) Familiarity with Docker and containerized environments Knowledge of Git-based CI/CD pipelines",ONSITE,CONTRACT,MID_LEVEL,Nasional,Jakarta Pusat,0.0,0.0,IDR,Not specified,Docker | Microservices | MySQL | PostgreSQL | CI | CD | Git | CI/CD,"Bachelor’s degree in Computer Science, Software Engineering, or related field || 3+ years of experience as a Backend Developer using Springboot || Strong proficiency in Springboot, with experience in building RESTful APIs or microservices || Experience with database systems (PostgreSQL/MySQL/NoSQL) || Familiarity with Docker and containerized environments || Knowledge of Git-based CI/CD pipelines || Understanding of software architecture, system design, and performance optimization || Strong problem-solving skills and ability to work on-site in a collaborative environment",EN,2025-11-03 07:12:43.901000+00:00,ACTIVE,100,1,1,8,459,442,True,True,True,True,category|title|skills,0,"Docker, Microservices, MySQL, PostgreSQL, CI, CD, Git, CI/CD",1
c6216214-2299-4311-9329-017b929a464a,Varnion Technology Semesta,Supervisor Project Management - Jakarta,Supervisor Project Management - Jakarta,IT & Software,"The Supervisor Project Management - Jakarta role at Varnion Technology Semesta in Jakarta Selatan, Jakarta Raya focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: responsible for memimpin project pembangunan jaringan that didalamnya ada product2 Varnion.",responsible for memimpin project pembangunan jaringan that didalamnya ada product2 Varnion.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta Selatan,0.0,0.0,IDR,Not specified,Effective Communication,responsible for memimpin project pembangunan jaringan that didalamnya ada product2 Varnion,UNKNOWN,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,1,320,98,True,False,False,True,category,0,Effective Communication,1
c5fdda61-2662-43aa-9cbc-97796b32b272,Eka Jaya International,Data Scientist,Data Scientist,Sains & Teknologi,"Responsible for analyzing data, building machine learning models, and translating insights into actionable strategies to support business growth.","Proficient in EXPIRES_SOON, Akan segera berakhir.",ONSITE,FULL_TIME,ENTRY_LEVEL,Banten,Tangerang Selatan,0.0,0.0,IDR,Not specified,EXPIRES_SOON | Akan segera berakhir,Responsible for analyzing data || building machine learning models || and translating insights into actionable strategies to support business growth,EN,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,2,152,56,True,True,False,True,category|title,0,"EXPIRES_SOON, Akan segera berakhir",1
c5b4cee9-c63a-4fd6-baa6-e366a1c8e3c2,PGI Data,SAP IT Support Jr. Functional Analyst,SAP Functional Analyst,IT & Software,"Responsible for managing Master Data lifecycle, supporting business needs through system analysis, data management, and application operational support (especially SAP). Filters tickets from end-users, ensures system audit compliance by coordinating Transport Requests (TR), and coordinates with cross-functional teams to ensure system availability and optimal performance align with business needs.","Bachelor’s Degree in Information Technology, Computer Science, or related fields Minimum 1-2 years of experience in Functional knowledge / SAP Support / Master Data Understanding of master data concepts & basic business processes Strong desire to learn, adapt, and grow within the SAP ecosystem and consulting industry with a growth mindset Strong analytical, problem-solving, and critical thinking skills Excellent communication and interpersonal skills, proficient in English (spoken and written)",ONSITE,FULL_TIME,JUNIOR,DKI Jakarta,South Jakarta,0.0,0.0,IDR,Not specified,Data Management | Problem-Solving | English | SAP MM | Master Data Management | SAP SD | Functional Analysis | SAP FICO | SAP | System Analysis,"Bachelor’s Degree in Information Technology, Computer Science, or related fields || Minimum 1-2 years of experience in Functional knowledge / SAP Support / Master Data || Understanding of master data concepts & basic business processes || Strong desire to learn, adapt, and grow within the SAP ecosystem and consulting industry with a growth mindset || Strong analytical, problem-solving, and critical thinking skills || Excellent communication and interpersonal skills, proficient in English (spoken and written) || Basic SAP knowledge (prefer: || SAP FICO / MM / SD || exposure is sufficient) || Full WFO in BSD Tangerang",EN,2026-05-05 02:05:29.189000+00:00,ACTIVE,100,1,1,10,406,560,True,False,False,True,category,0,"Data Management, Problem-Solving, English, SAP MM, Master Data Management, SAP SD, Functional Analysis, SAP FICO, SAP, System Analysis",1
c5a70ba2-b1d0-43a7-9f58-3a5318a95de6,Asuransi Astra,Data Analyst for Automotive,Data Analyst,General Services,Analyze Quality Assurance results for the acquisition & claim process (on Motor Vehicles in Asuransi Astra Retail Business) in accordance with the applicable SOP. Make analysis and conclude the number of findings from the Quality Assurance results. Create new scenarios from the results of Quality Assurance. Coordinate with related teams such as workshops or internal teams on the findings and provide recommendations for improvements to the processes carried out in the claims/closure process to mitigate (reduce) the risk of fraud. Give recommendations for improvement within the scope of work and implement them. Placement: Head Office Asuransi Astra. South Jakarta.,Bachelor's Degree (S1): Engineering/Statistics/Data Science/related Maximum 3 years of experience fresh graduates are welcome Understanding/Passionate about Automotive is a plus Strong analytical and planning skills,ONSITE,FULL_TIME,ENTRY_LEVEL,DKI Jakarta,South Jakarta,0.0,0.0,IDR,Not specified,Quality Assurance | Data Analysis | Problem-Solving | Presentation Skills | Planning | Communication,Bachelor's Degree (S1): || Engineering/Statistics/Data Science/related || Maximum 3 years of experience || fresh graduates are welcome || Understanding/Passionate about Automotive is a plus || Strong analytical and planning skills || Good communication and presentation skills || Excellent problem-solving skills || Desire to explore and improve with innovative or creative ideas,EN,2026-03-11 07:00:40.531000+00:00,ACTIVE,100,1,1,6,681,273,False,True,False,True,title,0,"Quality Assurance, Data Analysis, Problem-Solving, Presentation Skills, Planning, Communication",1
c5a35d98-c28e-43b5-a269-9e914a74974c,PT Toko Cat WAWAWA,IT Programmer - Bali,IT Programmer - Bali,Technology,"Development of Desktop and Web Application. Proficient in VB or VB.Net. Proficient in MS Access & Mysql. Proficient in PHP, Laravel framework, Javascript.",Development of Desktop and Web Application.,ONSITE,FULL_TIME,ENTRY_LEVEL,Bali,Badung,0.0,0.0,IDR,Not specified,PHP | MySQL | Javascript | Laravel,"Development of Desktop and Web Application || Proficient in VB or VB.Net || Proficient in MS Access & Mysql || Proficient in PHP, Laravel framework, Javascript",EN,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,4,165,50,False,True,True,True,title|skills,0,"PHP, MySQL, Javascript, Laravel",1
c596b2de-876e-4405-8e05-174d2a1aa43e,Taman Safari Indonesia,Data Analyst Revenue Staff,Data Analyst Revenue Staff,IT & Software,- Akurasi laporan dan data analisa.. Ketepatan waktu pengiriman report.. Kualitas insight & rekomendasi analisa.. Ketepatan forecasting revenue,Akurasi laporan and data analisa.,ONSITE,CONTRACT,ENTRY_LEVEL,Jawa Barat,Bogor,0.0,0.0,IDR,Not specified,Effective Communication,Akurasi laporan and data analisa || Ketepatan waktu pengiriman report || Kualitas insight & rekomendasi analisa || Ketepatan forecasting revenue,MIXED,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,1,154,40,True,True,False,True,category|title,0,Effective Communication,1
c55a6169-d6e7-4c17-9427-4abfaa799d45,Global Talentlytica,Full Stack Engineer,Full Stack Engineer,IT & Software,"Develop and maintain scalable web applications for Talentlytica's assessment platform with creativity, innovation, effectiveness, and a solution-oriented approach Ensure that the delivered code achieves maximum results with no errors. Contribute productively within the product team by completing sprints/commitments Deploy and maintain applications on cloud platforms (e.g., Google Cloud Platform, Amazon Web Services). Collaborate with cross-functional teams to design and integrate new features and enhancements. Stay updated with emerging technologies and contribute ideas for platform improvement.","minimum 2 years of proven work experience in the web development process experience in both back-end and front-end web development Proficiency with JavaScript Frameworks: Express, NestJS, and Next.js, and PHP Frameworks like Laravel (a plus) Experience working with RESTful APIs, version control (Git), and both SQL and NoSQL databases Good understanding of Google Cloud Platform or Amazon Web Services",REMOTE,FULL_TIME,MID_LEVEL,DKI Jakarta,Kota Jakarta Selatan,5000000.0,10000000.0,IDR,"IDR 5,000,000 - 10,000,000 / month",Express.js | SQL | Laravel | Git | Next.js | PHP | Javascript,"minimum 2 years of proven work experience in the web development process || experience in both back-end and front-end web development || Proficiency with JavaScript Frameworks: || Express, NestJS, and Next.js, and PHP Frameworks like Laravel (a plus) || Experience working with RESTful APIs, version control (Git), and both SQL and NoSQL databases || Good understanding of Google Cloud Platform or Amazon Web Services || Interest in AI/Machine Learning concepts and technologies",EN,2021-11-25 06:57:44.397000+00:00,ACTIVE,100,1,1,7,609,460,True,True,True,True,category|title|skills,1,"Express.js, SQL, Laravel, Git, Next.js, PHP, Javascript",1
c5427e73-9fc3-444a-9567-326ba8f560ab,BINUS Group,Junior Software Engineer,Software Engineer,IT & Software,"BINUS is a well-known and fast growing institution that has been recognized nationally and internationally. In 2019, it was awarded for the second time as the #1 Indonesian Employer of Choice in Education by Korn Ferry. SWA We endeavor to achieve a conducive working & learning environment, with a family-friendly multicultural community. We are currently looking for qualified and committed fulltime employees to be part of our big family.","Bachelor’s degree in Information Systems, Computer Science, or Information Technology Strong programming skills in Java and/or .NET, preferred with experience in financial systems or enterprise applications Solid understanding of IT infrastructure and proficient in Database Management Systems (DBMS) including data integrity and performance optimization",ONSITE,FULL_TIME,JUNIOR,Nasional,Jakarta Barat,5500000.0,6000000.0,IDR,"IDR 5,500,000 - 6,000,000 / month",Python | Python for Data Analytics | CSS | PHP | HTML,"Bachelor’s degree in Information Systems, Computer Science, or Information Technology || Strong programming skills in Java and/or .NET, preferred with experience in financial systems or enterprise applications || Solid understanding of IT infrastructure and proficient in Database Management Systems (DBMS) || including data integrity || and performance optimization",EN,2026-05-06 07:37:13.891000+00:00,ACTIVE,100,1,1,5,451,404,True,True,True,True,category|title|skills,1,"Python, Python for Data Analytics, CSS, PHP, HTML",1
c4c3f97a-b48d-4eaf-af35-558dc14ebddd,Erajaya,Front End Developer (Talent Pool) - Supervisor,Front End Developer (Talent Pool) - Supervisor,IT & Software,"Having knowledge in writing and utilizing RESTful API services and performance tuning large scale applications, also strong knowledge with web...","Having knowledge in writing and utilizing RESTful API services and performance tuning large scale applications, also strong knowledge with web.",ONSITE,FULL_TIME,ENTRY_LEVEL,DKI Jakarta,Jakarta,0.0,0.0,IDR,Not specified,REST API,"Having knowledge in writing and utilizing RESTful API services and performance tuning large scale applications, also strong knowledge with web",EN,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,1,152,150,True,True,False,True,category|title,0,REST API,1
c4c121b4-1f1f-41b4-92fe-2bf6fa29d82a,PT GDC Multi Sarana (Jakarta),Backend Developer,Backend Developer,Financial Services,"The Backend Developer role at PT GDC Multi Sarana (Jakarta) in Pasar Minggu, Jakarta Selatan, DKI Jakarta, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Must have 3-5 years of experience.",Must have 3-5 years of experience.,ONSITE,FULL_TIME,MID_LEVEL,DKI Jakarta,Jakarta Selatan,10000000.0,15000000.0,IDR,"IDR 10,000,000 - 15,000,000 / month",Go | Git | Golang | PostgreSQL | MySQL | Github,Must have 3-5 years of experience,UNKNOWN,2026-05-01 07:52:11.084000+00:00,ACTIVE,100,1,1,6,268,41,False,True,True,True,title|skills,1,"Go, Git, Golang, PostgreSQL, MySQL, Github",1
c4560166-dbaf-4b03-a029-f96f2219cbd3,NTT DATA,Quality Assurance Tester,Quality Assurance Tester,IT & Software,"Perform all types of testing to ensure overall quality of the Product like user interface testing, functionality testing, regression testing,...",Perform all types of testing to ensure overall quality of the Product like user interface testing.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Kemayoran,0.0,0.0,IDR,Not specified,Effective Communication,Perform all types of testing to ensure overall quality of the Product like user interface testing,UNKNOWN,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,1,151,105,True,True,False,True,category|title,0,Effective Communication,1
c409e7f2-570c-4e02-8be2-bc12aae72e7c,Pengiklan Anonim,Staff QA,QA Staff,"Manufacturing, Transportation & Logistics","The Staff QA role at Pengiklan Anonim in Pandaan, Jawa Timur, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Ensure processes and products meet quality standards.",Ensure processes and products meet quality standards.,ONSITE,CONTRACT,ENTRY_LEVEL,Jawa Timur,Pandaan,0.0,0.0,IDR,Not specified,Effective Communication,Ensure processes and products meet quality standards,EN,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,1,242,60,False,True,False,True,title,0,Effective Communication,1
c408e048-71db-43db-b2b8-6e46fe6c8fb0,CV Global Inti Vede,Data Analyst,Data Analyst,IT & Software,"The Data Analyst role at CV Global Inti Vede in Jakarta Barat, Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Business system analysis skills.",Business system analysis skills.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta Barat,4500000.0,5500000.0,IDR,"IDR 4,500,000 - 5,500,000 / month",Effective Communication,Business system analysis skills,UNKNOWN,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,1,236,39,True,True,False,True,category|title,1,Effective Communication,1
c3b361d0-3b24-47b0-bf9d-f8064092037e,Lawencon International,Devops Engineer (Project Based),DevOps Engineer,IT & Software,"We are a rapid-growth and highly innovative IT company based in South Jakarta. We are looking for talented and motivated candidates to be part of our team.Our employees are youthfully enthusiatic and highly passionate about advancement in Information Technology. Thus, we invite you to futher develop your professional expertise and join us in our path to become the chosen software provider in business enterprise application. Contact us immediately.","Open to short-term (3-6 months) project-based roles, with immediate availability Bachelor’s degree in Informatics or Electrical Engineering with a minimum GPA of 2.75 minimum 2 years of experience as a DevOps or QA Engineer experience in preparing and maintaining environments",ONSITE,FULL_TIME,JUNIOR,Nasional,Jakarta Selatan,0.0,0.0,IDR,Not specified,Microsoft Certified: Azure DevOps Engineer | CD | Linux | Kubernetes | MySQL | AWS Certified DevOps Engineer | CI/CD | Cloud Environments | PostgreSQL | Python,"Open to short-term (3-6 months) project-based roles, with immediate availability || Bachelor’s degree in Informatics || or Electrical Engineering with a minimum GPA of 2.75 || minimum 2 years of experience as a DevOps or QA Engineer || experience in preparing || and maintaining environments || both virtual machine-based (Linux) and container-based (Docker) || Proven experience deploying applications using CI/CD pipelines and tools such as Jenkins, GitLab CI, or Azure DevOps || Knowledge and experience with Kubernetes || Basic understanding of databases, including SQL, MySQL, PostgreSQL, or similar || Experience managing resources in both cloud environments and on-premise infrastructure || Proficiency in Linux command line and basic scripting (Shell/Bash or Python) || Understanding of application and infrastructure monitoring and logging || with experience using tools such as Prometheus || or ELK Stack || AWS Certified DevOps Engineer or Microsoft Certified: || Azure DevOps Engineer certification is a plus",EN,2025-12-03 10:27:44.818000+00:00,ACTIVE,100,1,1,25,458,334,True,True,True,True,category|title|skills,0,"Microsoft Certified: Azure DevOps Engineer, CD, Linux, Kubernetes, MySQL, AWS Certified DevOps Engineer, CI/CD, Cloud Environments, PostgreSQL, Python",1
c387d156-17df-4845-b4b7-57287b4de538,FRANS AWNING ALUMINIUM,IT Support,IT Support,IT & Software,"The IT Support role at FRANS AWNING ALUMINIUM in Balikpapan Tengah, Balikpapan, Kalimantan Timur, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: 1-3 years of experience in IT Support Skills in IP Networking Software Technical Support Computer Hardware Testing and IT Support",1-3 years of experience in IT Support Skills in IP Networking Software Technical Support Computer Hardware Testing and IT Support,ONSITE,FULL_TIME,JUNIOR,Kalimantan Timur,Balikpapan,3000000.0,4000000.0,IDR,"IDR 3,000,000 - 4,000,000 / month",Computer Repair | Customer Service | Troubleshooting | IP Networking | Technical Support | Software Technical Support | Network Cabling | Network Troubleshooting | Computer Networking | Software Installation,1-3 years of experience in IT Support || Skills in IP Networking || Software Technical Support || Computer Hardware Testing || and IT Support,EN,2026-04-10 07:05:41.930000+00:00,ACTIVE,100,1,1,15,354,179,True,True,False,True,category|title,1,"Computer Repair, Customer Service, Troubleshooting, IP Networking, Technical Support, Software Technical Support, Network Cabling, Network Troubleshooting, Computer Networking, Software Installation",1
c344aac7-b464-48ea-938d-54eee7df7149,RGF HR Agent Recruitment,IT System Staff - Machinery - Cikarang (B-130513),IT System Staff - Machinery - Cikarang (B-130513),IT & Software,"The IT System Staff - Machinery - Cikarang (B-130513) role at RGF HR Agent Recruitment in Cikarang Pusat, Jawa Barat focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: IT System Staff for Manufacture (machinery) Company in Cikarang.",IT System Staff for Manufacture (machinery) Company in Cikarang.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Barat,Cikarang Pusat,8000000.0,10000000.0,IDR,"IDR 8,000,000 - 10,000,000 / month",Effective Communication,IT System Staff for Manufacture (machinery) Company in Cikarang,UNKNOWN,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,1,298,71,True,False,False,True,category,1,Effective Communication,1
c2e41d1d-ec0e-42db-bee0-444eb61b2bda,Metrodata,IT Application Support,IT Application Support,IT & Software,"Join our team as an IT Application Support professional and play a key role in maintaining business applications, troubleshooting system issues, and supporting continuous improvements. Responsibilities : . Provide application support to ensure system stability and availability. . Monitor system performance and troubleshoot application issues. . Handle incidents, service requests, and user inquiries based on SLA targets. . Execute SQL queries for data validation and issue resolution. . Support testing activities, including UAT, before deployment. . Collaborate with developers and business teams to resolve technical issues. . Maintain documentation and contribute to process improvements. . Escalate critical issues and ensure timely resolution.","Bachelor's degree in IT, Computer Science, or related field minimum 2 years of experience in Application Support or IT Support Strong SQL and database knowledge (SQL Server, MySQL, PostgreSQL) Experience troubleshooting application and system issues Understanding of incident management and SLA-based support Strong analytical, problem-solving, and communication skills",ONSITE,CONTRACT,JUNIOR,Nasional,Jakarta Barat,0.0,0.0,IDR,Not specified,SQL | SQL Server | MySQL | PostgreSQL,"Bachelor's degree in IT, Computer Science, or related field || minimum 2 years of experience in Application Support or IT Support || Strong SQL and database knowledge (SQL Server, MySQL, PostgreSQL) || Experience troubleshooting application and system issues || Understanding of incident management and SLA-based support || Strong analytical, problem-solving, and communication skills || Team player with the ability to work independently || Experience with UAT, ticketing systems, or monitoring tools is a plus",EN,2026-04-24 13:58:47.898000+00:00,ACTIVE,100,1,1,4,758,427,True,False,True,True,category|skills,0,"SQL, SQL Server, MySQL, PostgreSQL",1
c2d82449-8a9c-406e-8ae4-394b9e827c71,Talent Search Recruitment,Front End Engineer (React js),Front End Engineer (React js),IT & Software,"Minimum 3+ years of experience as a Frontend Engineer with a proven track record of success. Bachelor's degree in Computer Science, Information...","Minimum 3+ years of experience as a Frontend Engineer Bachelor's degree in Computer Science, Information",ONSITE,FULL_TIME,MID_LEVEL,Jakarta,Jakarta,0.0,0.0,IDR,Not specified,React.Js | React,"Minimum 3+ years of experience as a Frontend Engineer || Bachelor's degree in Computer Science, Information",EN,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,2,153,130,True,False,False,True,category,0,"React.Js, React",1
c2b6f167-9d56-438a-8376-812ea34fbb42,Mitra Integrasi Informatika,Functional Consultant Sr.,Senior Functional Consultant,IT & Software,"Responsible in providing solutions to customers in all phases of implementation regarding to implementation methodology, including detailed design,...",Responsible in providing solutions to customers in all phases of implementation regarding to implementation methodology.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta,0.0,0.0,IDR,Not specified,Effective Communication,Responsible in providing solutions to customers in all phases of implementation regarding to implementation methodology || including detailed design,UNKNOWN,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,1,157,127,True,False,False,True,category,0,Effective Communication,1
c2b62c9e-0d47-439e-88ef-554239581438,PT. Bumame Cahaya Medika,Full-Stack Software Engineer,Full-Stack Software Engineer,IT & Software,"Bumame is a pioneering healthcare services provider dedicated to democratizing access to high-quality care while keeping it affordable. We leverage technology and innovation to deliver seamless, personalized healthcare experiences.","Minimum 2+ years of experience as a Full-Stack Software Engineer or equivalent role Strong proficiency in Go (Golang) for backend and API development Solid experience with PostgreSQL, including schema design and query optimization Hands-on experience with Next.js and/or Flutter Good understanding of RESTful APIs and backend development best practices Ability to write clean, maintainable, and scalable code",ONSITE,FULL_TIME,JUNIOR,DKI Jakarta,Jakarta Selatan,0.0,0.0,IDR,Not specified,Go | Next.js | CI | GCP | CI/CD | CD | Docker | PostgreSQL,"Minimum 2+ years of experience as a Full-Stack Software Engineer or equivalent role || Strong proficiency in Go (Golang) for backend and API development || Solid experience with PostgreSQL, including schema design and query optimization || Hands-on experience with Next.js and/or Flutter || Good understanding of RESTful APIs and backend development best practices || Ability to write clean, maintainable, and scalable code || Strong logical thinking, analytical skills, and problem-solving ability || Able to break down complex problems and deliver practical, effective solutions || Comfortable working in a fast-paced and evolving environment || Understanding of software architecture, system design, and scalability concepts || Experience with Cloud platforms, especially Google Cloud Platform (GCP) || Familiarity with DevOps practices, such as CI/CD pipelines, Docker, monitoring, and logging || Knowledge of ELT / data pipelines and data-driven systems || Prior experience working in SaaS or Healthcare / Health-Tech environments",EN,2026-03-05 03:13:08.362000+00:00,ACTIVE,100,1,1,8,238,466,True,True,True,True,category|title|skills,0,"Go, Next.js, CI, GCP, CI/CD, CD, Docker, PostgreSQL",1
c2a5067d-be7d-4f17-8943-d39e9e0f770f,PT CHANNEL OPERATIONS INDONESIA,NETWORK OPERATIONS CENTER,Network Operations Center,IT & Software,"The NETWORK OPERATIONS CENTER role at PT CHANNEL OPERATIONS INDONESIA in Semarang, Jawa Tengah, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Do you want to start your career in IT? Is your dream to work for an international company? We are looking for you.",Do you want to start your career in IT? Is your dream to work for an international company? We are looking for you.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Tengah,Semarang,0.0,0.0,IDR,Not specified,Effective Communication,Do you want to start your career in IT? Is your dream to work for an international company? We are looking for you,UNKNOWN,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,1,338,122,True,False,False,True,category,0,Effective Communication,1
c2916e30-aed7-4ffb-b8a2-dc206e7e8fdc,Kretya Studio,UI/UX Designer,UI/UX Designer,Design & UX,"UI/UX Designer at Kretya Studio (Bekasi Utara, Bekasi, Jawa Barat, Indonesia). This summary is based on glints listing-level data; full details are unavailable.",3-5 years of experience in UI/UX Design Skills in UI Design User Experience Design Mobile UI Design,ONSITE,FULL_TIME,MID_LEVEL,Jawa Barat,Bekasi Utara,0.0,0.0,IDR,Not specified,User Experience Design | Mobile UI Design | UX Research | Redux | UX Design | Usability Testing | Prototyping | Figma | UI Design | Wireframing,3-5 years of experience in UI/UX Design || Skills in UI Design || User Experience Design || Mobile UI Design,EN,2026-05-12 09:30:07.630000+00:00,ACTIVE,100,1,1,10,167,141,True,True,False,True,category|title,0,"User Experience Design, Mobile UI Design, UX Research, Redux, UX Design, Usability Testing, Prototyping, Figma, UI Design, Wireframing",1
c288319d-b3bf-4653-8e43-ee611053d999,Deptech Digital Indonesia,Software Quality Assurance (SQA),Software Quality Assurance (SQA),IT & Software,"Build test plan, case design and review, case execution Perform functional testing for applications Maintenance of testing environment and existing testing tools. Continuous optimization and improvement of development and testing processes to enhance test quality and efficiency. Develop and ensure high quality product Analyse, develop, maintain, and execute test plans and test scripts API Testing",minimum 2 years of experience as a QA Experienced in translating requirements into testing scenarios and test cases Understands banking business processes Skilled in validating testing results and analyzing issues Accustomed to working in a dynamic environment with tight deadlines,ONSITE,FULL_TIME,MID_LEVEL,DKI Jakarta,South Jakarta,0.0,0.0,IDR,Not specified,API Testing | Functional Testing | dynamic environment | test case design | test planning | issue analysis | testing tools | testing environment | QA | test execution,minimum 2 years of experience as a QA || Experienced in translating requirements into testing scenarios and test cases || Understands banking business processes || Skilled in validating testing results and analyzing issues || Accustomed to working in a dynamic environment with tight deadlines,EN,2026-05-13 03:23:25.645000+00:00,ACTIVE,100,1,1,12,406,331,True,True,False,True,category|title,0,"API Testing, Functional Testing, dynamic environment, test case design, test planning, issue analysis, testing tools, testing environment, QA, test execution",1
c27b7618-c96d-4f8a-ac3b-fb506895f74a,PT Cycent Inovasi Kaizen,Data Analyst,Data Analyst,Science & Technology,"The Data Analyst role at PT Cycent Inovasi Kaizen in Jakarta Selatan, Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Data analysis skills.",Data analysis skills.,ONSITE,CONTRACT,ENTRY_LEVEL,DKI Jakarta,Jakarta Selatan,15000000.0,15000000.0,IDR,"IDR 15,000,000 / month",Effective Communication,Data analysis skills,UNKNOWN,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,1,232,28,False,True,False,True,title,1,Effective Communication,1
c1d395e2-3d37-4998-89b9-857c46f07e9f,Konnco Studio,Full Stack Developer,Full Stack Developer,Technology,"The Full Stack Developer role at Konnco Studio in Bantul, DI Yogyakarta, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Develop and maintain end-to-end web applications using Laravel and React.",Develop and maintain end-to-end web applications using Laravel and React.,ONSITE,CONTRACT,ENTRY_LEVEL,DI Yogyakarta,Bantul,4000000.0,5000000.0,IDR,"IDR 4,000,000 - 5,000,000 / month",React | Laravel,Develop and maintain end-to-end web applications using Laravel and React,EN,2026-04-20 08:38:47.489999872+00:00,ACTIVE,100,1,1,2,273,80,False,True,False,True,title,1,"React, Laravel",1
